"key","updateAuthority","mint","data.name","data.symbol","data.uri","data.sellerFeeBasisPoints","data.creators","primarySaleHappened","isMutable","editionNonce","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
4,"7TKTuN4bGAV3LuRqA7rtC8QHVA34FAKCb8RDKdvaau99","4a29aTQe9h9xiodzdN1qa4ZoaZf6unrrMM12cP8sYQ2c","Boneworld #4004","BW","https://arweave.net/6CV4JfhllyabASn__j6LJ4l_J6Wch3OSeagrHIwXBxI",369,"[{""address"":""9bjHVq5bKjF1eAZMTh8aAVPakm2NQCt8zaV4AX88HpZZ"",""verified"":1,""share"":0},{""address"":""7TKTuN4bGAV3LuRqA7rtC8QHVA34FAKCb8RDKdvaau99"",""verified"":0,""share"":100}]",1,1,,"Boneworld #4004","BW","Boneworld NFT",369,"https://www.arweave.net/EEEwPhvsoFJvPPLwit-tywH05A4fSoY7Ts7OZTwF0js?ext=png","https://www.boneworld.co/","[{""trait_type"":""Background"",""value"":""Red Gradient""},{""trait_type"":""Body"",""value"":""Basketball Jersey Yellow""},{""trait_type"":""Skull"",""value"":""Cosmos""},{""trait_type"":""Mouth"",""value"":""Cigarette""},{""trait_type"":""Head"",""value"":""Sushi Chef""},{""trait_type"":""Eyewear"",""value"":""3D""}]","Boneworld","Boneworld",,,"[{""address"":""7TKTuN4bGAV3LuRqA7rtC8QHVA34FAKCb8RDKdvaau99"",""share"":100}]"
4,"DriP9MZoccDUgJfq28F6XPM5hAti9wCFJ1Gd923iJPrK","6jwuhn64cY5qaoDGydUoaH7Fr3fENGJUiqnNuBMNTnu","Drippies #5089","DRIP","https://arweave.net/YOfG3uuDTT35TZCKx8nrDpuaK3g9bWpN3PR8HQteSYA/6jwuhn64cY5qaoDGydUoaH7Fr3fENGJUiqnNuBMNTnu.json",700,"[{""address"":""6ALSbyHmEoAipobMGG1yNQsgFEoYxyiBZVAy5spMPuPB"",""verified"":1,""share"":0},{""address"":""3776BAGJpxds5BUhiYHrFvitwTZ5N8DPwFLfBEZFTnjd"",""verified"":0,""share"":100}]",1,1,,"Drippies #5089","DRIP","A collection of vibey creatures on Solana",700,"https://arweave.net/WeX4k81n1xfmCQjaqr16a_iK_R43b8F5mBYiob5YiUQ/5088.png","https://twitter.com/drippieverse","[{""trait_type"":""Background"",""value"":""White""},{""trait_type"":""Eyes"",""value"":""Retro Half Frame (Yellow)""},{""trait_type"":""Outfit"",""value"":""Hoodie (Orange Drip Metal Print)""},{""trait_type"":""Headwear"",""value"":""Oversized Beanie (Orange)""},{""trait_type"":""Skin"",""value"":""Rose Gold""}]","Drippies","Drippies","[{""uri"":""https://arweave.net/WeX4k81n1xfmCQjaqr16a_iK_R43b8F5mBYiob5YiUQ/5088.png"",""type"":""image/png""}]","image","[{""address"":""3776BAGJpxds5BUhiYHrFvitwTZ5N8DPwFLfBEZFTnjd"",""share"":100}]"
4,"FCUKDLYtjFs257BTNVjTJwrwrR14PHEKHu1Ff7HU6U4e","2rUqbkKYg1Exor7A7bDDMpu7eSYrK5nk2kfYnrXCYHA3","Cet #37","CoC","https://arweave.net/kPnqcxCiCp98CNvv7idLLpcW1HY5WRVOdQu5ND8YESk",888,"[{""address"":""EcUAwbpczgPqqhG1zVuPnojkCSR4faiyNyAE98jp57P1"",""verified"":1,""share"":0},{""address"":""9Da5CoqR8H4YGWEYK6jtcTU69rr6XEkffadN8UFjJkeA"",""verified"":0,""share"":30},{""address"":""73sKMbDcc8Tze8h8wRKu22jS93NUvq6CwbDfwJPoNAX4"",""verified"":0,""share"":20},{""address"":""HMWMLwEcnQBR57yhsyyAhfavzac8vZbx1m4EPtYEdKkM"",""verified"":0,""share"":30},{""address"":""4qcJowy8guEuJ1RJx9XDxyneP3H12XTT19nZ7YaVjaFr"",""verified"":0,""share"":20}]",1,1,,"Cet #37","CoC","",888,"https://arweave.net/lDmG0dQ34QEax8A9bJFOSuToyISdYOy4ADIivziir5g?ext=png","","[{""trait_type"":""Background"",""value"":""Olive""},{""trait_type"":""Skin"",""value"":""Rainbow blood""},{""trait_type"":""Clothing"",""value"":""Side slide""},{""trait_type"":""Mouth"",""value"":""Cig pig""},{""trait_type"":""Eye"",""value"":""Rainbow""},{""trait_type"":""Headgear"",""value"":""Braids""}]","Cets on Creck","Cets on Creck","[{""uri"":""36.png"",""type"":""image/png""}]","image","[{""address"":""9Da5CoqR8H4YGWEYK6jtcTU69rr6XEkffadN8UFjJkeA"",""share"":30},{""address"":""73sKMbDcc8Tze8h8wRKu22jS93NUvq6CwbDfwJPoNAX4"",""share"":20},{""address"":""HMWMLwEcnQBR57yhsyyAhfavzac8vZbx1m4EPtYEdKkM"",""share"":30},{""address"":""4qcJowy8guEuJ1RJx9XDxyneP3H12XTT19nZ7YaVjaFr"",""share"":20}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","4STE5Co748kbC7cqfNmn7fAy652mNFjRu9riDTWGJXof","Tetra | Planetary #316","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/3975.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Tetra | Planetary #316","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeidr2pwmnkgwj5xynylqcbn3tgml427tp7jlrh4smlef3laoxnyopi.ipfs.dweb.link/3975.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Tetra""},{""trait_type"":""Biome"",""value"":""Underwater""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeidr2pwmnkgwj5xynylqcbn3tgml427tp7jlrh4smlef3laoxnyopi.ipfs.dweb.link/3975.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/SkMQHTxl3u--vHKirPFb_GV-DNEiiWuFwPTjM9zknGU?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","AENaqXB99R899YS6khC5tFP8e8PMZfw8nYGEnwRSiy2S","Vesta | Planetary #109","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/3036.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Vesta | Planetary #109","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeigrk3rgphj74xjhlv45wxkmybkgvkl7dkqouzh4vwtkrxhuhzfzka.ipfs.dweb.link/3036.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Vesta""},{""trait_type"":""Biome"",""value"":""80s""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeigrk3rgphj74xjhlv45wxkmybkgvkl7dkqouzh4vwtkrxhuhzfzka.ipfs.dweb.link/3036.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/6YFo0wU_ZISnhUZ1Qz5cZH2o2ywpyAL79frkF-ce7NY?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","AuQ1HtoSBoGa4PEXGxQhrRthD7b6N4MmCNQRwhz3Fnxd","Amisov | Stellar #066","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/4457.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Amisov | Stellar #066","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeidd4hh6tregzqgb7vsu57z7qqbuh2gyufryiwzkr42upgas4nhjxe.ipfs.dweb.link/4457.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Stellar""},{""trait_type"":""Sector"",""value"":""Amisov""},{""trait_type"":""Biome"",""value"":""Space""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeidd4hh6tregzqgb7vsu57z7qqbuh2gyufryiwzkr42upgas4nhjxe.ipfs.dweb.link/4457.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/C9Uww7iVd1Zpe15KPhM-6UjS9ri3MYOWncZhoMFuQDg?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","7ttPedS3A5cwXsiQgTwxxQgo4oavR3qmm3g6AHxk8TMK","Garasi | Planetary #133","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/1596.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Garasi | Planetary #133","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeieopitledepqco4uc2xjwteavd242ia2p5u6jv633sjoh5bbcpvae.ipfs.dweb.link/1596.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Garasi""},{""trait_type"":""Biome"",""value"":""Desert""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeieopitledepqco4uc2xjwteavd242ia2p5u6jv633sjoh5bbcpvae.ipfs.dweb.link/1596.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/4H-kLnMLZwLnVep7v6YEAv9h7yOmD41GpmU_q8pJFpc?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","C1gKShTs5EhYRMis4PF1cLZY5w3hYEXE2RhWgJKMqfzY","Dimetra | Planetary #053","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/4078.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Dimetra | Planetary #053","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeidd3locop3ioufhfjt3hcy4fa5srs3lw6cfyia6nezco4jo4rzowu.ipfs.dweb.link/4078.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Dimetra""},{""trait_type"":""Biome"",""value"":""Steampunk""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeidd3locop3ioufhfjt3hcy4fa5srs3lw6cfyia6nezco4jo4rzowu.ipfs.dweb.link/4078.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/WnQVKRDzVuAs-sskbv0sjrXf7pZrWJhQPKGcA7Xvr44?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","395fHSLJzwY1dwFvVUKRxMBL6g4XepBu35ttMUrRbGWU","Avernus | Planetary #088","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/1917.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Avernus | Planetary #088","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeierzr4ivi3npqkoowsrf4gvbxp2oftwiifeznea3b7hjro4r7pys4.ipfs.dweb.link/1917.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Avernus""},{""trait_type"":""Biome"",""value"":""Ship""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeierzr4ivi3npqkoowsrf4gvbxp2oftwiifeznea3b7hjro4r7pys4.ipfs.dweb.link/1917.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/yPED4lrK3-6ZhrZ_fgGgPJhGdejuZ61slihxBW02rIM?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","D9hNnRkr92o4Qax9Gt2HGQrH5FegK8wMuPfcRKrGv8es","Acrux | Planetary #323","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/1054.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Acrux | Planetary #323","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeieeola2rrvzckcpuvo57rxnkacfthm23wmi6ww4pdjuamsk337k6e.ipfs.dweb.link/1054.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Acrux""},{""trait_type"":""Biome"",""value"":""Cyberpunk""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeieeola2rrvzckcpuvo57rxnkacfthm23wmi6ww4pdjuamsk337k6e.ipfs.dweb.link/1054.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/VTkeFLshNHigkt6Lf6wg8d2jnV73PXsYbn3AqutVIFY?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","EbE9VPcLUufauDrjMGvTqkSc8yZzoYWGgaP7tNBku1q9","Garasi | Planetary #284","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/1747.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Garasi | Planetary #284","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeiebq6cdeel2i5rteywdhav4oeudvesby7poat2f5o5mii73eft44u.ipfs.dweb.link/1747.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Garasi""},{""trait_type"":""Biome"",""value"":""Desert""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeiebq6cdeel2i5rteywdhav4oeudvesby7poat2f5o5mii73eft44u.ipfs.dweb.link/1747.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/4H-kLnMLZwLnVep7v6YEAv9h7yOmD41GpmU_q8pJFpc?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","GAZDtZwqU22wupx3ikAjNh9UmiAML7fEsLbyugAaVy2f","Vesta | Planetary #201","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/3128.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Vesta | Planetary #201","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeieoigqjwe3l5a5zujm63ojkjpfam3r3yv7ro7qwdvnxecu5afpeni.ipfs.dweb.link/3128.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Vesta""},{""trait_type"":""Biome"",""value"":""80s""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeieoigqjwe3l5a5zujm63ojkjpfam3r3yv7ro7qwdvnxecu5afpeni.ipfs.dweb.link/3128.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/6YFo0wU_ZISnhUZ1Qz5cZH2o2ywpyAL79frkF-ce7NY?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","B9KAuET3FUnhyjztSGbAnMmrhgjy1V8WzASmctXDGyVQ","Amisov | Planetary #111","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/476.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Amisov | Planetary #111","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeihecbmazultzon4nftczlbufeqv3ckdlurbznct2cah4fiy7l7t7y.ipfs.dweb.link/476.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Amisov""},{""trait_type"":""Biome"",""value"":""Space""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeihecbmazultzon4nftczlbufeqv3ckdlurbznct2cah4fiy7l7t7y.ipfs.dweb.link/476.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/Uf3PjkeenulXy54AXl3blxxI9ENj1BYKneEaM7Dmcxo?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","ARE3dbd1bKjWn2EQJcApkkHNMyPQDV21kvEAiZULnbBU","Nemesis | Planetary #134","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/1231.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Nemesis | Planetary #134","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeify5npbymlsjz5zzja3toxsfhgsxgqkcdbehns6mew3ho5vf4bbfe.ipfs.dweb.link/1231.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Planetary""},{""trait_type"":""Sector"",""value"":""Nemesis""},{""trait_type"":""Biome"",""value"":""Jungle""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeify5npbymlsjz5zzja3toxsfhgsxgqkcdbehns6mew3ho5vf4bbfe.ipfs.dweb.link/1231.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/C7KU7ISZS0b-gNxsI2mrTpZincMDdg1bq3ncBfpMDfQ?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
4,"hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe","BW812EPUJZN6acU3c6xxcRFZrFHhKyZFbzNqZcj1aZfD","Acrux | Galactic #012","HOLOTABS","https://bafybeibaweq24spoct2wcbybk5jz76hkueoxd6gjtek2gdc46ykiqlnvou.ipfs.dweb.link/6037.json",555,"[{""address"":""CGzNTKWrujUodyuENaa2AGbgL8A3uxQMLdaF44wDnLpB"",""verified"":1,""share"":0},{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""verified"":0,""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""verified"":0,""share"":94}]",1,1,,"Acrux | Galactic #012","HOLOTABS","Welcome home. Enjoy your stay in the Aiternate spaceship.",555,"https://bafybeickwmbpovbim5nnfaelnojpyt2ut33lnrfb35pzjhtnwkwc3or4lu.ipfs.dweb.link/6037.png?ext=png","https://aiternate.com/","[{""trait_type"":""Name"",""value"":""Galactic""},{""trait_type"":""Sector"",""value"":""Acrux""},{""trait_type"":""Biome"",""value"":""Cyberpunk""},{""trait_type"":""Identity"",""value"":""Aiternate""}]","Aiternate Holotabs","Aiternate Holotabs","[{""uri"":""https://bafybeickwmbpovbim5nnfaelnojpyt2ut33lnrfb35pzjhtnwkwc3or4lu.ipfs.dweb.link/6037.png?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/kI92ti2AestZb_Yb3NYHNq_pL47MFC3ePu1KWnjAl_s?ext=mp4"",""type"":""video/mp4""}]","video","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":6},{""address"":""hoLoskCzWrPY49TKoCNS3H3LXurtYGncXgnKDbc4EHe"",""share"":94}]"
